date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
08/07/17 03:00;IT0026;Eurdep;air;42.2;12.88;426.8;Italy;Lacio;Rieti;Poggio Moiano;Poggio Moiano;11.9;12.0
08/07/17 03:00;IT0027;Eurdep;air;41.47;13.18;75.1;Italy;Lacio;Latina;Priverno;Priverno;15.6;16.0
08/07/17 03:00;IT0028;Eurdep;air;42.46;14.21;3.7;Italy;Abruzos;Pescara;Pescara;Pescara;8.4;8.7
08/07/17 03:00;IT0029;Eurdep;air;42.36;13.73;1295.4;Italy;Abruzos;L'Aquila;;Castel del Monte;10.8;11.0
08/07/17 03:00;IT0030;Eurdep;air;42.09;13.36;711.1;Italy;Abruzos;L'Aquila;Magliano de' Marsi;Magliano dei Marsi;15.0;15.0
08/07/17 03:00;IT0031;Eurdep;air;42.01;14.86;227.3;Italy;Molise;Campobasso;Petacciato;Petacciato Scalo;6.7;7.1
08/07/17 03:00;IT0032;Eurdep;air;41.81;14.37;755.2;Italy;Molise;Isernia;;Agnone;10.5;10.0
08/07/17 03:00;IT0033;Eurdep;air;41.74;14.85;607.5;Italy;Molise;Campobasso;Casacalenda;Casacalenda;9.6;9.9
08/07/17 03:00;IT0034;Eurdep;air;41.06;14.55;281.6;Italy;Campania;Benevento;;Airola;13.8;14.0
08/07/17 03:00;IT0035;Eurdep;air;40.96;14.0;0.0;Italy;0;0;0;Castel Volturno;10.8;11.0
08/07/17 03:00;IT0036;Eurdep;air;40.11;15.23;244.8;Italy;Campania;Salerno;;Pisciotta;10.6;10.0
08/07/17 03:00;IT0039;Eurdep;air;40.39;18.3;3.8;Italy;Apulia;Lecce;San Cataldo;San Cataldo;7.6;8.0
08/07/17 03:00;IT0041;Eurdep;air;39.99;15.72;485.1;Italy;Basilicata;Potenza;;Maratea;9.5;9.8
08/07/17 03:00;IT0042;Eurdep;air;40.51;15.49;459.7;Italy;Campania;Salerno;Polla;Polla;13.8;14.0
06/07/17 00:00;IT0044;Eurdep;air;38.51;16.32;892.2;Italy;Calabria;Vibo Valentia;;Mongiana;0.0;0.0
08/07/17 03:00;IT0045;Eurdep;air;45.74;7.31;600.2;Italy;Valle de Aosta;Valle de Aosta;Aosta;Aosta;9.8;10.0
26/06/17 00:00;IT0046;Eurdep;air;46.67;11.16;314.4;Italy;Trentino-Alto Adigio;Bolzano;Merano;Merano;0.0;0.0
08/07/17 03:00;IT0047;Eurdep;air;45.89;11.04;190.0;Italy;Trentino-Alto Adigio;Trento;Rovereto;Rovereto;8.8;9.8
13/06/17 00:00;IT0063;Eurdep;air;44.01;10.55;152.8;Italy;Toscana;Lucca;;Bagni di Lucca;0.0;0.0
08/07/17 03:00;IT0064;Eurdep;air;44.81;11.59;7.0;Italy;Emilia-Romaña;Ferrara;Ferrara;Ferrara;9.3;9.8
08/07/17 03:00;IT0065;Eurdep;air;46.56;12.42;872.3;Italy;Véneto;Belluno;;Auronzo di Cadore;8.5;10.0
08/07/17 05:00;IT0066;Eurdep;air;46.09;13.11;132.6;Italy;Friuli-Venecia Julia;Udine;;Fagagna;13.2;17.0
